,DET1.APOTYPE.VAL,DET1.APOX.VAL,DET1.APOY.VAL,DET1.DIT,DET1.INTERFX.VAL,DET1.INTERFY.VAL,DET1.NCOHERENT.VAL,DET1.NINCOHERENT.VAL,DET1.SNRLIMIT.VAL,DET1.WLMAXCUT.VAL,DET1.WLMINCUT.VAL,DET2.APOTYPE.VAL,DET2.APOX.VAL,DET2.APOY.VAL,DET2.INTERFX.VAL,DET2.INTERFY.VAL,DET2.NCOHERENT.VAL,DET2.NINCOHERENT.VAL,DET2.SNRLIMIT.VAL,DET2.WLMAXCUT.VAL,DET2.WLMINCUT.VAL,INS.SFL.NAME,INS.SFN.NAME,SEQ.DIL.WL0,SEQ.FRINGES.DURATION,SEQ.FRINGES.NCYCLES,SEQ.OPDM.L.WLMAX,SEQ.OPDM.N.WLMAX,SEQ.PHOTO.DURATION,SEQ.SKY.DURATION,SEQ.SKY.OFFS.ALPHA,SEQ.SKY.OFFS.DELTA,TEL.CHOP.FREQ,TEL.CHOP.POSANG,TEL.CHOP.PVRATIO,TEL.CHOP.THROW
3257,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3259,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3261,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3262,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3264,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3283,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3284,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.5
3305,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3320,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3348,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3356,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3358,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,0.5,0.0,1.0,4.0
3360,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.9,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,0.5,0.0,1.0,4.0
3411,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3417,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3420,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3421,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3422,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3423,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3424,0.0,512.0,512.0,0.011,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3425,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3426,0.0,512.0,512.0,0.025,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3427,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3428,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.0,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3430,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,0.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3431,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,0.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3433,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,0.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3434,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,0.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3435,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,0.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3456,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3457,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3458,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3459,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3460,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3461,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3462,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3475,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3476,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.53,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3479,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.53,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3481,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3482,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3483,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3485,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3487,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3489,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3491,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3493,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3496,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3498,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3501,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3503,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3505,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3507,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3537,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3541,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3543,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3547,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3550,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3553,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3555,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3557,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3559,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3606,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3607,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3609,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3610,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3614,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3618,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3619,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3620,0.0,512.0,512.0,1.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3621,0.0,512.0,512.0,10.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3669,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3671,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3672,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3675,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3690,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3691,0.0,512.0,512.0,0.111,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3692,0.0,512.0,512.0,1.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,4.05,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3713,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3717,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3719,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3721,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3723,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3725,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3727,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3729,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3731,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3733,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3735,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3737,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,2.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
3739,0.0,512.0,512.0,0.075,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5,2.0,3.5,60.0,1.0,4.0,13.0,60.0,30.0,1.0,15.0,1.0,0.0,1.0,4.0
