,x,y,cluster,type
1410,14.143729,-18.671635,19,OK
1412,14.554761,10.923211,9,OK
1414,-7.461836,17.445202,-1,OK
1416,13.82097,-18.794094,19,OK
1418,-7.4835005,17.466825,-1,OK
1420,-20.355516,-5.0219083,20,OK
1423,6.230247,-6.46494,-1,OK
1425,-20.36129,-4.9725738,20,OK
1427,-20.492233,-4.9744925,20,OK
1429,-15.314176,16.738014,21,OK
1431,-15.37024,16.681875,21,OK
1433,-15.25641,16.79621,21,OK
1435,-15.253525,16.798359,21,OK
1460,14.545108,10.839814,9,OK
1462,-7.442932,17.426119,15,OK
1464,14.677396,10.643209,9,OK
1466,-7.510879,17.494326,15,OK
1469,4.9071956,19.45343,17,OK
1471,4.896901,19.462027,17,OK
1473,14.595278,11.021601,9,OK
1475,14.3998165,10.82943,9,OK
1476,14.685016,11.006496,9,OK
1477,14.53485,10.837235,9,OK
1478,14.559798,10.886244,9,OK
1479,14.652808,10.890095,9,OK
1480,14.500082,10.874356,9,OK
1482,4.923502,19.43862,17,OK
1484,4.8977036,19.470882,17,OK
1497,14.486309,10.792725,9,OK
1499,14.316457,10.713065,9,OK
1502,14.431342,10.717035,9,OK
1504,14.474332,10.673662,9,OK
1506,-7.4538445,17.43716,15,OK
1508,-12.004299,19.548883,9,OK
1510,-12.001062,19.552109,9,OK
1512,-12.016371,19.53687,9,OK
1514,-12.016582,19.536694,9,OK
1526,14.330237,10.975244,9,OK
1528,-7.482888,17.466198,-1,OK
1530,14.164604,-18.75492,19,OK
1535,-12.029419,19.523855,9,OK
1537,-12.047529,19.505669,9,OK
1539,4.8841004,19.478848,17,OK
1541,4.9028783,19.445349,17,OK
1543,4.856606,19.479956,17,OK
1545,4.8991055,19.460653,17,OK
1547,4.8680167,19.476313,17,OK
1549,4.874707,19.48472,17,OK
1551,4.8949146,19.463505,17,OK
1553,4.8454666,19.512726,17,OK
1555,-4.096393,-24.59629,-1,OK
1557,4.840005,19.477406,17,OK
1570,-14.389748,12.019291,9,OK
1572,14.2666,10.797395,9,OK
1573,-14.366243,12.042609,9,OK
1575,14.411889,10.894876,9,OK
1577,14.536035,10.752045,9,OK
1579,14.45506,10.67748,9,OK
1581,14.440958,10.75443,9,OK
1583,14.465808,10.707009,9,OK
1585,14.538882,10.961764,9,OK
1587,-12.272171,-3.9097917,16,OK
1590,14.547704,10.8228445,9,OK
1592,14.490099,10.750812,9,OK
1595,14.36377,10.851508,9,OK
1597,-12.256699,-3.9254427,16,OK
1599,14.580911,10.9797945,9,OK
1601,14.388893,10.812096,9,OK
1603,-12.239037,-3.9431534,16,OK
1605,14.562842,10.64774,9,OK
1607,14.54633,10.729706,9,OK
1609,-12.29435,-3.8877797,16,OK
1611,14.571973,10.813166,9,OK
1613,14.673966,10.619188,9,OK
1615,-12.273217,-3.90884,16,OK
1617,14.600416,10.852513,9,OK
1620,-12.255748,-3.926435,16,OK
1622,14.487726,10.628174,9,OK
1624,14.58895,10.818386,9,OK
1684,4.8878927,19.472933,17,OK
1686,4.921601,19.442726,17,OK
1688,4.879197,19.460447,17,OK
1691,4.8993874,19.461227,17,OK
1693,-12.018168,19.53516,9,OK
1696,-12.02031,19.532944,9,OK
1698,-12.0088005,19.54452,9,OK
1701,-15.309861,16.741743,21,OK
1703,-3.999629,-24.648804,22,OK
1716,13.868983,10.803755,9,OK
1718,14.634705,10.80955,9,OK
1720,13.515184,-19.316639,19,OK
1722,13.796445,-19.051004,19,OK
1724,-7.47283,17.456238,-1,OK
1726,13.761489,-18.337786,19,OK
1728,-7.530239,17.513533,-1,OK
1733,4.842332,19.474482,17,OK
1735,-15.292634,16.758884,21,OK
1737,-15.345736,16.70573,21,OK
1739,-15.2674265,16.784172,21,OK
1741,-20.42571,-4.9813056,20,OK
1743,-20.405247,-5.1367645,20,OK
1745,-20.340996,-5.097993,20,OK
1747,-20.468113,-4.975723,20,OK
1777,13.794358,-18.711864,19,OK
1779,13.886532,-18.388958,19,OK
1782,13.611584,-18.497972,19,OK
1784,13.832641,-18.41711,19,OK
1786,-20.402254,-5.0089207,20,OK
1788,-20.498104,-5.109462,20,OK
1790,-12.016264,19.53702,9,OK
1792,-20.539396,-4.950931,20,OK
1794,-20.353228,-5.047411,20,OK
1796,-20.431633,-5.0630875,20,OK
1798,14.380425,10.954654,9,OK
1799,-3.875445,-5.6334167,-1,OK
1800,-3.8236682,-5.5816784,-1,OK
1802,-15.312204,16.73926,-1,OK
1804,13.779764,-17.94635,-1,OK
1810,-15.389756,16.660765,-1,OK
1830,13.722635,-18.526907,19,OK
1832,13.854529,-18.529472,19,OK
1834,14.772862,10.666006,9,OK
1836,14.640179,10.917344,9,OK
1838,14.763045,10.692099,9,OK
1839,-3.8951745,-5.6528454,23,OK
1841,-7.4245286,17.407955,15,OK
1843,13.796124,-18.54097,19,OK
1845,-7.4887204,17.472063,15,OK
1847,13.548585,-18.628992,19,OK
1848,13.792282,-18.482738,19,OK
1850,4.854497,19.467756,17,OK
1851,-15.25169,16.799316,-1,OK
1853,-15.34408,16.707619,21,OK
1855,4.8767076,19.470085,17,OK
1856,-15.227247,16.823853,-1,OK
1858,-20.526453,-5.102949,20,OK
1860,-20.434282,-5.0969253,20,OK
1862,-20.370867,-5.040233,20,OK
1882,13.790038,-18.593616,19,OK
1893,21.617022,-1.5905039,9,OK
1897,-13.527169,12.609036,-1,OK
1899,-13.531675,12.60602,-1,OK
1900,13.877336,7.2676387,-1,OK
1901,-14.336606,12.072281,9,OK
1902,-14.281357,12.127798,9,OK
1904,16.84948,-1.2021959,4,OK
1906,16.849377,-1.2022294,4,OK
1909,4.3205204,0.6246199,-1,OK
1911,21.559275,-1.6840925,9,OK
1913,4.277104,0.6522651,-1,OK
1917,2.6201203,0.6443813,-1,OK
1919,-2.8489513,11.550492,5,OK
1921,2.5669067,0.58992934,-1,OK
1923,-12.242483,-3.9403358,16,OK
1925,2.6131105,0.6369115,-1,OK
1927,-2.8474693,11.549025,5,OK
1929,-2.8405845,11.5418005,5,OK
1931,-2.8314452,11.532904,5,OK
1933,-2.848479,11.550014,5,OK
1935,-2.857757,11.559259,5,OK
1938,2.605621,0.6294314,-1,OK
1940,-2.8480446,11.549603,5,OK
1942,-2.8374941,11.5390215,5,OK
1944,-2.8163648,11.5179825,5,OK
1945,16.849524,-1.2022045,4,OK
1973,15.703447,24.310545,4,OK
1975,-2.8337982,11.534131,5,OK
1977,-2.823844,11.525338,5,OK
1978,13.17912,10.755649,9,OK
1982,-2.8627472,11.564319,5,OK
1983,13.155108,10.737757,9,OK
1985,13.169999,10.755708,9,OK
1987,2.6062353,0.6301095,-1,OK
1989,-2.8738449,11.5756855,5,OK
1991,16.849466,-1.2021861,4,OK
1993,16.849379,-1.2021928,4,OK
1996,21.590065,-1.7377621,9,OK
1998,4.331472,0.613354,-1,OK
2000,-12.2427025,-3.940032,16,OK
2002,4.2708907,0.6576469,-1,OK
2004,4.1259723,0.722532,-1,OK
2006,4.306941,0.6243243,-1,OK
2007,-4.3897614,-6.3403935,10,OK
2009,13.173468,10.755976,9,OK
2010,-14.49157,11.917581,9,OK
2011,-14.405265,12.003672,9,OK
2013,13.176223,10.755542,9,OK
2014,16.849401,-1.2022127,4,OK
2015,13.168629,10.755041,9,OK
2016,16.849424,-1.2022859,4,OK
2034,15.734728,24.360529,4,OK
2036,15.670652,24.370426,4,OK
2038,15.736809,24.409107,4,OK
2040,21.540043,-1.3920236,9,OK
2041,-4.7466016,-6.273618,-1,OK
2043,12.560755,-2.0713463,5,OK
2045,12.558689,-2.0692253,5,OK
2047,15.71862,24.398237,4,OK
2049,15.713982,24.323528,4,OK
2051,15.78251,24.26315,4,OK
2053,12.544785,-2.0553696,5,OK
2055,12.558382,-2.0689788,5,OK
2056,12.552204,-2.0624876,5,OK
2057,12.555527,-2.0661652,5,OK
2059,15.720894,24.386557,4,OK
2061,15.669229,24.333864,4,OK
2063,15.725602,24.342928,4,OK
2064,15.767094,24.335297,4,OK
2065,15.72035,24.337942,4,OK
2067,15.696645,24.437279,4,OK
2069,15.645177,24.39797,4,OK
2071,15.781574,24.400015,4,OK
2073,15.667368,24.405045,4,OK
2077,15.651457,24.36346,4,OK
2079,15.674839,24.402166,4,OK
2081,15.732813,24.431787,4,OK
2083,15.732951,24.432024,4,OK
2085,15.747072,24.353497,4,OK
2087,15.66741,24.365437,4,OK
2089,15.66429,24.323782,4,OK
2107,12.583617,-2.0942934,5,OK
2109,12.558111,-2.06875,5,OK
2111,12.562011,-2.0726173,5,OK
2113,21.582,-1.4377584,9,OK
2115,13.91142,10.85609,9,OK
2117,15.750801,24.434534,4,OK
2119,15.635886,24.437557,4,OK
2121,15.645683,24.467176,4,OK
2123,12.553918,-2.065894,5,OK
2125,15.708772,24.33145,4,OK
2127,15.663253,24.417181,4,OK
2129,21.568548,-1.4034165,9,OK
2132,12.542256,-2.0533373,5,OK
2135,21.610363,-1.42022,9,OK
2136,21.568155,-1.4288672,9,OK
2138,13.875,10.872514,9,OK
2139,13.879464,10.872007,9,OK
2141,13.887938,10.860516,9,OK
2143,15.702209,24.460083,4,OK
2145,21.527266,-1.4222198,9,OK
2147,15.748656,24.456928,4,OK
2149,15.60133,24.481806,4,OK
2151,15.579685,24.399887,4,OK
2153,21.582933,-1.3724371,9,OK
2154,-4.7195525,-6.2720633,-1,OK
2156,21.630424,-1.4192924,9,OK
2157,-4.7170115,-6.286993,-1,OK
2159,15.729737,24.430073,4,OK
2193,13.7680025,-18.903864,19,OK
2204,13.848154,-18.993345,19,OK
2206,13.988584,-18.995335,19,OK
2208,13.9455805,-18.855116,19,OK
